dataset,model,regime,seed,test_accuracy,test_accuracy_dedup,test_accuracy_nbr_covered,val_accuracy,epochs_run,split_index
Cora,MLP,transductive,1,0.5540000200271606,0.5540000200271606,0.5540000200271606,0.5960000157356262,122,0
Cora,MLP,density_control,1,0.5540000200271606,0.5540000200271606,0.5540000200271606,0.5960000157356262,122,0
Cora,MLP,inductive,1,0.5540000200271606,0.5540000200271606,0.5540000200271606,0.5960000157356262,122,0
Cora,LabelProp,transductive,1,0.5820000171661377,0.5820000171661377,0.5820000171661377,0.5640000104904175,0,0
Cora,LabelProp,density_control,1,0.5820000171661377,0.5820000171661377,0.5820000171661377,0.5640000104904175,0,0
Cora,LabelProp,inductive,1,0.5820000171661377,0.5820000171661377,0.5820000171661377,0.5640000104904175,0,0
Cora,GCN,transductive,2,0.8119999766349792,0.8119999766349792,0.8119999766349792,0.8019999861717224,106,0
Cora,GCN,density_control,2,0.8059999942779541,0.8059999942779541,0.8059999942779541,0.7820000052452087,114,0
Cora,GCN,inductive,2,0.8119999766349792,0.8119999766349792,0.8119999766349792,0.7900000214576721,105,0
Cora,GraphSAGE,transductive,2,0.8119999766349792,0.8119999766349792,0.8119999766349792,0.7919999957084656,117,0
Cora,GraphSAGE,density_control,2,0.8080000281333923,0.8080000281333923,0.8080000281333923,0.7760000228881836,148,0
Cora,GraphSAGE,inductive,2,0.7979999780654907,0.7979999780654907,0.7979999780654907,0.7699999809265137,119,0
Cora,MLP,transductive,2,0.5659999847412109,0.5659999847412109,0.5659999847412109,0.578000009059906,116,0
Cora,MLP,density_control,2,0.5659999847412109,0.5659999847412109,0.5659999847412109,0.578000009059906,116,0
Cora,MLP,inductive,2,0.5659999847412109,0.5659999847412109,0.5659999847412109,0.578000009059906,116,0
Cora,LabelProp,transductive,2,0.5820000171661377,0.5820000171661377,0.5820000171661377,0.5640000104904175,0,0
Cora,LabelProp,density_control,2,0.5820000171661377,0.5820000171661377,0.5820000171661377,0.5640000104904175,0,0
Cora,LabelProp,inductive,2,0.5820000171661377,0.5820000171661377,0.5820000171661377,0.5640000104904175,0,0
Cora,GCN,transductive,3,0.8140000104904175,0.8140000104904175,0.8140000104904175,0.7919999957084656,109,0
Cora,GCN,density_control,3,0.8140000104904175,0.8140000104904175,0.8140000104904175,0.777999997138977,111,0
Cora,GCN,inductive,3,0.8159999847412109,0.8159999847412109,0.8159999847412109,0.7799999713897705,236,0
Cora,GraphSAGE,transductive,3,0.8119999766349792,0.8119999766349792,0.8119999766349792,0.7900000214576721,130,0
Cora,GraphSAGE,density_control,3,0.7919999957084656,0.7919999957084656,0.7919999957084656,0.7839999794960022,210,0
Cora,GraphSAGE,inductive,3,0.7960000038146973,0.7960000038146973,0.7960000038146973,0.7820000052452087,163,0
Cora,MLP,transductive,3,0.5879999995231628,0.5879999995231628,0.5879999995231628,0.5979999899864197,119,0
Cora,MLP,density_control,3,0.5879999995231628,0.5879999995231628,0.5879999995231628,0.5979999899864197,119,0
Cora,MLP,inductive,3,0.5879999995231628,0.5879999995231628,0.5879999995231628,0.5979999899864197,119,0
Cora,LabelProp,transductive,3,0.5820000171661377,0.5820000171661377,0.5820000171661377,0.5640000104904175,0,0
Cora,LabelProp,density_control,3,0.5820000171661377,0.5820000171661377,0.5820000171661377,0.5640000104904175,0,0
Cora,LabelProp,inductive,3,0.5820000171661377,0.5820000171661377,0.5820000171661377,0.5640000104904175,0,0
Cora,GCN,transductive,4,0.8180000185966492,0.8180000185966492,0.8180000185966492,0.7900000214576721,110,0
Cora,GCN,density_control,4,0.8199999928474426,0.8199999928474426,0.8199999928474426,0.7919999957084656,111,0
Cora,GCN,inductive,4,0.8180000185966492,0.8180000185966492,0.8180000185966492,0.7820000052452087,177,0
Cora,GraphSAGE,transductive,4,0.8040000200271606,0.8040000200271606,0.8040000200271606,0.7960000038146973,109,0
Cora,GraphSAGE,density_control,4,0.8019999861717224,0.8019999861717224,0.8019999861717224,0.7739999890327454,111,0
Cora,GraphSAGE,inductive,4,0.7940000295639038,0.7940000295639038,0.7940000295639038,0.7639999985694885,110,0
Cora,MLP,transductive,4,0.550000011920929,0.550000011920929,0.550000011920929,0.5920000076293945,120,0
Cora,MLP,density_control,4,0.550000011920929,0.550000011920929,0.550000011920929,0.5920000076293945,120,0
Cora,MLP,inductive,4,0.550000011920929,0.550000011920929,0.550000011920929,0.5920000076293945,120,0
Cora,LabelProp,transductive,4,0.5820000171661377,0.5820000171661377,0.5820000171661377,0.5640000104904175,0,0
Cora,LabelProp,density_control,4,0.5820000171661377,0.5820000171661377,0.5820000171661377,0.5640000104904175,0,0
Cora,LabelProp,inductive,4,0.5820000171661377,0.5820000171661377,0.5820000171661377,0.5640000104904175,0,0
Cora,GCN,transductive,5,0.8259999752044678,0.8259999752044678,0.8259999752044678,0.7960000038146973,112,0
Cora,GCN,density_control,5,0.8199999928474426,0.8199999928474426,0.8199999928474426,0.8080000281333923,113,0
Cora,GCN,inductive,5,0.8119999766349792,0.8119999766349792,0.8119999766349792,0.7919999957084656,112,0
Cora,GraphSAGE,transductive,5,0.8040000200271606,0.8040000200271606,0.8040000200271606,0.7879999876022339,172,0
