dataset,model,regime,seed,test_accuracy,test_accuracy_dedup,test_accuracy_nbr_covered,val_accuracy,epochs_run,split_index
CiteSeer,MLP,inductive,6,0.5230000019073486,0.5120418667793274,0.6145833134651184,0.5339999794960022,144,0
CiteSeer,LabelProp,transductive,6,0.3659999966621399,0.3539266884326935,0.75,0.36399999260902405,0,0
CiteSeer,LabelProp,inductive,6,0.3659999966621399,0.3539266884326935,0.75,0.36399999260902405,0,0
CiteSeer,GCN,transductive,7,0.6970000267028809,0.6910994648933411,0.7395833134651184,0.7120000123977661,105,0
CiteSeer,GCN,inductive,7,0.6869999766349792,0.681675374507904,0.7395833134651184,0.6779999732971191,125,0
CiteSeer,GraphSAGE,transductive,7,0.6819999814033508,0.6785340309143066,0.7083333134651184,0.6940000057220459,106,0
CiteSeer,GraphSAGE,inductive,7,0.6759999990463257,0.672251284122467,0.6875,0.6380000114440918,106,0
CiteSeer,MLP,transductive,7,0.5199999809265137,0.509947657585144,0.6145833134651184,0.5400000214576721,113,0
CiteSeer,MLP,inductive,7,0.5199999809265137,0.509947657585144,0.6145833134651184,0.5400000214576721,113,0
CiteSeer,LabelProp,transductive,7,0.3659999966621399,0.3539266884326935,0.75,0.36399999260902405,0,0
CiteSeer,LabelProp,inductive,7,0.3659999966621399,0.3539266884326935,0.75,0.36399999260902405,0,0
CiteSeer,GCN,transductive,8,0.6840000152587891,0.6785340309143066,0.7395833134651184,0.699999988079071,104,0
CiteSeer,GCN,inductive,8,0.699999988079071,0.6963350772857666,0.7291666865348816,0.6660000085830688,107,0
CiteSeer,GraphSAGE,transductive,8,0.7009999752044678,0.6963350772857666,0.71875,0.6980000138282776,149,0
CiteSeer,GraphSAGE,inductive,8,0.6930000185966492,0.6890052556991577,0.7291666865348816,0.6679999828338623,105,0
CiteSeer,MLP,transductive,8,0.531000018119812,0.5204188227653503,0.6354166865348816,0.5339999794960022,108,0
CiteSeer,MLP,inductive,8,0.531000018119812,0.5204188227653503,0.6354166865348816,0.5339999794960022,108,0
CiteSeer,LabelProp,transductive,8,0.3659999966621399,0.3539266884326935,0.75,0.36399999260902405,0,0
CiteSeer,LabelProp,inductive,8,0.3659999966621399,0.3539266884326935,0.75,0.36399999260902405,0,0
CiteSeer,GCN,transductive,9,0.6919999718666077,0.6858638525009155,0.7395833134651184,0.7080000042915344,184,0
CiteSeer,GCN,inductive,9,0.671999990940094,0.6659685969352722,0.7395833134651184,0.671999990940094,193,0
CiteSeer,GraphSAGE,transductive,9,0.6880000233650208,0.6848167777061462,0.71875,0.7039999961853027,150,0
CiteSeer,GraphSAGE,inductive,9,0.6710000038146973,0.6680628061294556,0.6666666865348816,0.6520000100135803,104,0
CiteSeer,MLP,transductive,9,0.5109999775886536,0.500523567199707,0.625,0.5479999780654907,231,0
CiteSeer,MLP,inductive,9,0.5109999775886536,0.500523567199707,0.625,0.5479999780654907,231,0
CiteSeer,LabelProp,transductive,9,0.3659999966621399,0.3539266884326935,0.75,0.36399999260902405,0,0
CiteSeer,LabelProp,inductive,9,0.3659999966621399,0.3539266884326935,0.75,0.36399999260902405,0,0
PubMed,GCN,transductive,0,0.7900000214576721,0.7907907962799072,0.7894737124443054,0.8040000200271606,230,0
PubMed,GCN,inductive,0,0.781000018119812,0.781781792640686,0.7894737124443054,0.800000011920929,210,0
PubMed,GraphSAGE,transductive,0,0.753000020980835,0.7527527809143066,0.7368420958518982,0.800000011920929,151,0
PubMed,GraphSAGE,inductive,0,0.7590000033378601,0.7587587833404541,0.7368420958518982,0.8080000281333923,138,0
PubMed,MLP,transductive,0,0.7229999899864197,0.7227227091789246,0.6842105388641357,0.722000002861023,181,0
PubMed,MLP,inductive,0,0.7229999899864197,0.7227227091789246,0.6842105388641357,0.722000002861023,181,0
PubMed,LabelProp,transductive,0,0.41999998688697815,0.42042040824890137,0.7368420958518982,0.4440000057220459,0,0
PubMed,LabelProp,inductive,0,0.41999998688697815,0.42042040824890137,0.7368420958518982,0.4440000057220459,0,0
PubMed,GCN,transductive,1,0.7870000004768372,0.7867867946624756,0.7894737124443054,0.8059999942779541,152,0
PubMed,GCN,inductive,1,0.7839999794960022,0.7837837934494019,0.7894737124443054,0.8080000281333923,245,0
PubMed,GraphSAGE,transductive,1,0.765999972820282,0.7657657861709595,0.7368420958518982,0.8100000023841858,187,0
